Temperature gradient of pure water absorption (m^-1 C^-1)

Rudiger Rottgers, Roland Doerffer, David McKee, Wolfgang Schonfeld:
"Pure water spectral absorption, scattering, and real part of refractive index model"
Algorithm Theoretical Basis Document "The Water Optical Properties Processor (WOPP)"
Distribution: Marc Bouvet, ESA/ESRIN
Revision 7, May 2013

    da/dT
nm  1/(m C)
300	0
301	0
302	0
303	0
304	0
305	0
306	0
307	0
308	0
309	0
310	0
311	0
312	0
313	0
314	0
315	0
316	0
317	0
318	0
319	0
320	0
321	0
322	0
323	0
324	0
325	0
326	0
327	0
328	0
329	0
330	0
331	0
332	0
333	0
334	0
335	0
336	0
337	0
338	0
339	0
340	0
341	0
342	0
343	0
344	0
345	0
346	0
347	0
348	0
349	0
350	0
351	0
352	0
353	0
354	0
355	0
356	0
357	0
358	0
359	0
360	0
361	0
362	0
363	0
364	0
365	0
366	0
367	0
368	0
369	0
370	0
371	0
372	0
373	0
374	0
375	0
376	0
377	0
378	0
379	0.000013000000
380	0.000026000000
381	0.000021500000
382	0.000017000000
383	0.0000075000000
384	-0.0000020000000
385	-0.0000080000000
386	-0.000014000000
387	-0.00000050000000
388	0.000013000000
389	0.000015000000
390	0.000017000000
391	0.0000100000000
392	0.0000030000000
393	0.00000050000000
394	-0.0000020000000
395	-0.0000040000000
396	-0.0000060000000
397	-0.0000085000000
398	-0.000011000000
399	-0.0000095000000
400	-0.0000080000000
401	-0.0000055000000
402	-0.0000030000000
403	-0.0000040000000
404	-0.0000050000000
405	-0.0000095000000
406	-0.000014000000
407	-0.000021500000
408	-0.000029000000
409	-0.000029500000
410	-0.000030000000
411	-0.000024000000
412	-0.000018000000
413	-0.000012000000
414	-0.0000060000000
415	-0.0000055000000
416	-0.0000050000000
417	-0.000010500000
418	-0.000016000000
419	-0.000019500000
420	-0.000023000000
421	-0.000024500000
422	-0.000026000000
423	-0.000026500000
424	-0.000027000000
425	-0.000030000000
426	-0.000033000000
427	-0.000034500000
428	-0.000036000000
429	-0.000035000000
430	-0.000034000000
431	-0.000031000000
432	-0.000028000000
433	-0.000025500000
434	-0.000023000000
435	-0.000022000000
436	-0.000021000000
437	-0.000020000000
438	-0.000019000000
439	-0.000019500000
440	-0.000020000000
441	-0.000019000000
442	-0.000018000000
443	-0.000017500000
444	-0.000017000000
445	-0.000016500000
446	-0.000016000000
447	-0.000014000000
448	-0.000012000000
449	-0.0000085000000
450	-0.0000050000000
451	-0.0000040000000
452	-0.0000030000000
453	-0.0000050000000
454	-0.0000070000000
455	-0.000010500000
456	-0.000014000000
457	-0.000015000000
458	-0.000016000000
459	-0.000016000000
460	-0.000016000000
461	-0.000015500000
462	-0.000015000000
463	-0.000016500000
464	-0.000018000000
465	-0.000020500000
466	-0.000023000000
467	-0.000025000000
468	-0.000027000000
469	-0.000028000000
470	-0.000029000000
471	-0.000029000000
472	-0.000029000000
473	-0.000029000000
474	-0.000029000000
475	-0.000028500000
476	-0.000028000000
477	-0.000026500000
478	-0.000025000000
479	-0.000025500000
480	-0.000026000000
481	-0.000027000000
482	-0.000028000000
483	-0.000029500000
484	-0.000031000000
485	-0.000032000000
486	-0.000033000000
487	-0.000033000000
488	-0.000033000000
489	-0.000032500000
490	-0.000032000000
491	-0.000031500000
492	-0.000031000000
493	-0.000029500000
494	-0.000028000000
495	-0.000025000000
496	-0.000022000000
497	-0.000019000000
498	-0.000016000000
499	-0.000013500000
500	-0.000011000000
501	-0.0000080000000
502	-0.0000050000000
503	-0.00000100000000
504	0.0000030000000
505	0.0000085000000
506	0.000014000000
507	0.000022500000
508	0.000031000000
509	0.000042500000
510	0.000054000000
511	0.000066000000
512	0.000078000000
513	0.000086000000
514	0.000094000000
515	0.000096500000
516	0.000099000000
517	0.000097000000
518	0.000095000000
519	0.000088500000
520	0.000082000000
521	0.000075500000
522	0.000069000000
523	0.000063000000
524	0.000057000000
525	0.000050500000
526	0.000044000000
527	0.000037500000
528	0.000031000000
529	0.000024500000
530	0.000018000000
531	0.000012000000
532	0.0000060000000
533	0.0000010000000
534	-0.0000040000000
535	-0.0000075000000
536	-0.000011000000
537	-0.000013500000
538	-0.000016000000
539	-0.000017500000
540	-0.000019000000
541	-0.000021500000
542	-0.000024000000
543	-0.000027000000
544	-0.000030000000
545	-0.000032000000
546	-0.000034000000
547	-0.000034500000
548	-0.000035000000
549	-0.000033000000
550	-0.000031000000
551	-0.000031000000
552	-0.000031000000
553	-0.000032500000
554	-0.000034000000
555	-0.000039000000
556	-0.000044000000
557	-0.000048000000
558	-0.000052000000
559	-0.000055500000
560	-0.000059000000
561	-0.000063000000
562	-0.000067000000
563	-0.000071500000
564	-0.000076000000
565	-0.000079000000
566	-0.000082000000
567	-0.000084000000
568	-0.000086000000
569	-0.000088000000
570	-0.000090000000
571	-0.000090500000
572	-0.000091000000
573	-0.000088500000
574	-0.000086000000
575	-0.000080000000
576	-0.000074000000
577	-0.000064000000
578	-0.000054000000
579	-0.000039000000
580	-0.000024000000
581	-0.0000020000000
582	0.000020000000
583	0.000046500000
584	0.000073000000
585	0.000100000000
586	0.00012700000
587	0.00015150000
588	0.00017600000
589	0.00020300000
590	0.00023000000
591	0.00026350000
592	0.00029700000
593	0.00033950000
594	0.00038200000
595	0.00043400000
596	0.00048600000
597	0.00055100000
598	0.00061600000
599	0.00068750000
600	0.00075900000
601	0.00082300000
602	0.00088700000
603	0.00093150000
604	0.00097600000
605	0.00099550000
606	0.0010150000
607	0.0010050000
608	0.00099500000
609	0.00095950000
610	0.00092400000
611	0.00087500000
612	0.00082600000
613	0.00077950000
614	0.00073300000
615	0.00069700000
616	0.00066100000
617	0.00062700000
618	0.00059300000
619	0.00055450000
620	0.00051600000
621	0.00047200000
622	0.00042800000
623	0.00038300000
624	0.00033800000
625	0.00028800000
626	0.00023800000
627	0.00019000000
628	0.00014200000
629	0.00010550000
630	0.000069000000
631	0.000039500000
632	0.000010000000
633	-0.000019000000
634	-0.000048000000
635	-0.000077000000
636	-0.00010600000
637	-0.00013600000
638	-0.00016600000
639	-0.00019250000
640	-0.00021900000
641	-0.00023650000
642	-0.00025400000
643	-0.00026300000
644	-0.00027200000
645	-0.00029050000
646	-0.00030900000
647	-0.00033200000
648	-0.00035500000
649	-0.00035850000
650	-0.00036200000
651	-0.00035100000
652	-0.00034000000
653	-0.00031550000
654	-0.00029100000
655	-0.00024100000
656	-0.00019100000
657	-0.00012500000
658	-0.000059000000
659	-0.0000025000000
660	0.000054000000
661	0.000073000000
662	0.000092000000
663	0.000089000000
664	0.000086000000
665	0.000062500000
666	0.000039000000
667	0.000014000000
668	-0.000011000000
669	-0.000035500000
670	-0.000060000000
671	-0.000085500000
672	-0.00011100000
673	-0.00015150000
674	-0.00019200000
675	-0.00023450000
676	-0.00027700000
677	-0.00031100000
678	-0.00034500000
679	-0.00036450000
680	-0.00038400000
681	-0.00039500000
682	-0.00040600000
683	-0.00041900000
684	-0.00043200000
685	-0.00044900000
686	-0.00046600000
687	-0.00046950000
688	-0.00047300000
689	-0.00046450000
690	-0.00045600000
691	-0.00044950000
692	-0.00044300000
693	-0.00044200000
694	-0.00044100000
695	-0.00043100000
696	-0.00042100000
697	-0.00037550000
698	-0.00033000000
699	-0.00017050000
700	-0.000011000000
701	0.000062500000
702	0.00013600000
703	0.00025400000
704	0.00037200000
705	0.00055650000
706	0.00074100000
707	0.00094050000
708	0.0011400000
709	0.0013910000
710	0.0016420000
711	0.0019665000
712	0.0022910000
713	0.0026305000
714	0.0029700000
715	0.0033170000
716	0.0036640000
717	0.0040110000
718	0.0043580000
719	0.0047045000
720	0.0050510000
721	0.0054130000
722	0.0057750000
723	0.0061660000
724	0.0065570000
725	0.0071030000
726	0.0076490000
727	0.0084240000
728	0.0091990000
729	0.010143500
730	0.011088000
731	0.012025500
732	0.012963000
733	0.013693500
734	0.014424000
735	0.014726500
736	0.015029000
737	0.014985000
738	0.014941000
739	0.014616000
740	0.014291000
741	0.013796500
742	0.013302000
743	0.012748500
744	0.012195000
745	0.011604500
746	0.011014000
747	0.010401500
748	0.0097890000
749	0.0092210000
750	0.0086530000
751	0.0080845000
752	0.0075160000
753	0.0069775000
